Estab,UPN,Surname,Forename,Middlenames,PreferredSurname,FormerSurname,Gender,DoB,EnrolStatus,EntryDate,NCyearActual
130995,430f311c-94ce-434a-b8a7-0f82e468c9d8,,,,,,M,,M,2019-09-02 00:00:00,12
200469,4321d2b0-8580-4935-a33b-c1b6c8ee9d3d,,,,,,M,,C,2015-09-03 00:00:00,12
178249,6efbb167-df19-4fc0-b5db-f5914bedf4ef,,,,,,F,,Leaver,2018-04-19 00:00:00,10
144225,ae41cd9b-e011-4d17-b2ae-90b22feb1568,,,,,,M,,C,2019-09-02 00:00:00,10
191502,c67629ab-9604-4f4f-9e09-0e1eccde95cb,,,,,,F,,C,2019-11-25 00:00:00,Leaver
136138,88b258eb-5b9f-4cce-aadd-04638cfdaa57,,,,,,M,,C,2018-09-06 00:00:00,12
188361,5c08e778-4529-49ac-b95a-50974ee3d7f9,,,,,,M,,C,2020-10-01 00:00:00,11
163574,871e1053-e5d3-4172-af65-35d22261349c,,,,,,M,,C,2020-09-03 00:00:00,7
143650,75102f63-b67e-465d-84ed-c4c0a899a2b4,,,,,,M,,C,2017-09-06 00:00:00,9
208984,d81118a0-25ef-49f2-92a4-408d959938cd,,,,,,M,,C,2017-09-06 00:00:00,7
135269,cc8ee673-3770-433a-9062-fc8b279bfb98,,,,,,F,,Leaver,2020-09-02 00:00:00,9
135117,3006c498-da66-4ef5-a40f-b7dcd5a6fc09,,,,,,M,,M,2017-09-06 00:00:00,10
215397,a8175e27-5b51-42c4-8188-bcfeeeaf64c9,,,,,,F,,C,2013-09-03 00:00:00,9
177140,e18f6574-96b6-42f0-8886-013321277ad3,,,,,,M,,C,2018-09-07 00:00:00,11
203088,07bfa486-a126-4d25-97fb-7307413973ef,,,,,,F,,Leaver,2020-09-02 00:00:00,8
188134,3c89974b-3ef8-4549-8db0-bf841eb7d6ff,,,,,,F,,C,2020-09-03 00:00:00,Leaver
158511,034c46c2-dc32-4c73-afe3-6cc3b8ab99ba,,,,,,F,,C,2017-09-06 00:00:00,10
216412,2722779d-4f20-48c2-85e4-9cebba7476ea,,,,,,M,,C,2020-09-15 00:00:00,7
179942,0ce51f5f-e701-47e2-8e64-13573eb9df4e,,,,,,F,,C,2020-09-03 00:00:00,9
205828,80be1ab5-2e1a-4a66-8fc6-0411f1ac9792,,,,,,F,,C,2016-09-01 00:00:00,10
171742,88c91cb7-277e-42a5-aeb1-165704f6a3a4,,,,,,M,,Leaver,2018-09-05 00:00:00,Leaver
159581,d6517fb1-f1da-453c-b72d-919dbbc5b6b4,,,,,,M,,C,2019-09-04 00:00:00,10
193133,9558d905-6f26-445b-87ad-a854b3d671f9,,,,,,F,,C,2019-09-04 00:00:00,10
166490,74ad0eb2-8014-4b69-a014-1870ccb534fb,,,,,,M,,C,2015-09-03 00:00:00,8
137608,172ebce4-4dfe-4fe8-b785-11b208a90aa5,,,,,,M,,C,2020-09-01 00:00:00,11
221418,2bbd2e73-0459-4377-892b-136a46b4259d,,,,,,M,,C,2020-09-01 00:00:00,9
193529,747ec0a3-a2d4-4798-9bb1-07c663412795,,,,,,F,,C,2015-09-01 00:00:00,12
168012,5be9fd89-6b21-49a7-8781-5ab0a06fe242,,,,,,F,,C,2017-09-06 00:00:00,Leaver
129538,c675089b-8d33-4ee7-897c-ab0877a306a5,,,,,,F,,Leaver,2017-09-06 00:00:00,12
216772,7cf67975-6ae8-46ff-bf27-4286b5ceb39f,,,,,,F,,C,2019-09-04 00:00:00,Leaver
219552,2cf3ac2a-7577-4390-9c4e-d2be03161e42,,,,,,M,,C,2019-09-04 00:00:00,11
250035,d2543477-88c9-41a7-a3d7-c2086821f50a,,,,,,M,,Leaver,2018-09-06 00:00:00,7
184851,1643c905-82bf-4508-a483-4b106c957b60,,,,,,F,,C,2017-09-19 00:00:00,8
175200,8cadf020-41ff-44ba-be88-94c60c20f1a2,,,,,,F,,Leaver,2016-09-02 00:00:00,8
162466,ba59f05d-f671-48bf-90cb-bc1360ec7cb6,,,,,,F,,C,2017-09-06 00:00:00,11
131139,edee680a-0d8f-4572-bd8d-a12d108d42a6,,,,,,F,,C,2017-09-06 00:00:00,7
175978,a45afa0f-a022-449e-b78a-3d9e3facf52f,,,,,,F,,M,2013-09-05 00:00:00,Leaver
198430,cdf6708f-d6e3-41bf-b3e4-1a635cda2138,,,,,,M,,C,2015-09-04 00:00:00,12
233260,50962ff1-3258-485c-92b7-6067585de3c6,,,,,,F,,C,2018-09-06 00:00:00,11
241217,3b1f6e0c-9a65-4cd4-86c5-753a5583c271,,,,,,F,,C,2018-09-05 00:00:00,9
145317,096acbfe-0937-4be7-aef4-87f2ba0c2e4d,,,,,,M,,C,2014-09-02 00:00:00,7
155450,90835a3e-39f5-4e6c-8a37-4bba9b5a4521,,,,,,F,,Leaver,2020-09-03 00:00:00,11
145433,538d2edf-1d4e-4523-a117-bfdc266ed33d,,,,,,M,,Leaver,2016-04-18 00:00:00,7
188225,64405d37-b324-422d-8398-a1c337ef75b4,,,,,,M,,C,2018-09-05 00:00:00,Leaver
215572,2ca1e5ca-0a22-47d1-9fb0-1e6943e1a2f9,,,,,,F,,Leaver,2019-09-04 00:00:00,Leaver
159030,70d21616-3059-40cd-ae0c-ec43d53a65ee,,,,,,F,,Leaver,2017-09-06 00:00:00,7
163186,3b293efc-91ef-436d-bc80-ae2d202c04e6,,,,,,F,,C,2019-09-02 00:00:00,8
164096,03f789be-4cea-472b-8e95-028b15981c35,,,,,,F,,C,2015-09-04 00:00:00,11
266216,fd8f35a1-6e75-42e9-85a6-912de46668d9,,,,,,F,,C,2018-09-05 00:00:00,12
178020,85ed9f9a-9f6a-424a-9473-5e08e4a8907f,,,,,,M,,C,2015-09-04 00:00:00,9
201935,d203ee26-5beb-46a5-95dd-db2a13b400a5,,,,,,F,,Leaver,2016-09-01 00:00:00,Leaver
166474,ccc800d3-1b68-4843-b346-e098d5624eda,,,,,,M,,C,2018-09-04 00:00:00,10
224601,af7f5c81-25fe-46da-bd62-bc2ce6d4654b,,,,,,M,,Leaver,2015-09-04 00:00:00,8
174098,5ffbf589-1681-4947-9869-32dd53bce4d1,,,,,,M,,C,2018-09-06 00:00:00,10
166497,3b4e5717-0563-493a-9de4-9e4bcac44133,,,,,,M,,C,2013-09-02 00:00:00,8
192625,9a6232b8-2796-4357-bab4-833a9c835445,,,,,,M,,C,2015-09-01 00:00:00,9
196014,8afcbc21-10cc-4e0b-a4f3-69775cc68d04,,,,,,M,,C,2019-09-04 00:00:00,7
189889,6968813b-3fc8-4dfc-a96f-8599770ed3ed,,,,,,M,,Leaver,2018-09-05 00:00:00,7
144770,e4ca61ae-c18d-415f-bcea-4db2160c1daa,,,,,,M,,C,2020-09-01 00:00:00,11
219831,85863310-dd10-4337-aef1-f7daa39627f9,,,,,,M,,C,2018-09-05 00:00:00,10
197770,9684aa3e-9992-4095-a859-9d0c8ed3186e,,,,,,M,,C,2020-09-01 00:00:00,7
216809,c25994bb-d0ca-4a49-9d4e-bd7e60175dc6,,,,,,F,,Leaver,2016-09-05 00:00:00,Leaver
165589,bfb8cc74-cc96-434e-934a-ae3004463c8d,,,,,,M,,C,2020-09-03 00:00:00,11
162122,2135a2f4-6e2e-42d6-ad72-53b6f0a83376,,,,,,F,,C,2015-09-01 00:00:00,8
217154,e450b0d0-9066-414f-8df0-2e1e40e03428,,,,,,M,,C,2017-09-06 00:00:00,7
163784,032b5ae3-7cdd-401d-a121-b7b8ea3ef5d8,,,,,,M,,C,2019-09-04 00:00:00,Leaver
229709,194f312d-1ea4-424f-bf04-5c8650b88aa8,,,,,,M,,C,2020-09-02 00:00:00,12
219500,a28d1efd-8ce6-469d-a9f4-4c12d6a3047f,,,,,,F,,C,2015-09-04 00:00:00,12
234279,0e6e88fc-831a-4bcf-9852-6ef9e7902780,,,,,,M,,C,2019-09-03 00:00:00,7
196803,220e112c-ec8e-40a3-805e-2a06595e8ce1,,,,,,M,,C,2020-09-03 00:00:00,Leaver
138149,dbcdf36f-a779-4bae-8786-8c00e39fd433,,,,,,F,,C,2015-09-02 00:00:00,9
239612,f7cc96dd-efe3-43ff-8175-e94528fc46c0,,,,,,M,,C,2018-09-04 00:00:00,11
183429,b66896f2-7b84-4240-b763-395184dfae11,,,,,,M,,C,2016-09-05 00:00:00,10
225368,eedcf7fb-3c6d-48d7-b322-39842aa84a58,,,,,,F,,C,2018-09-06 00:00:00,11
203988,6ba2991a-bd4e-472b-9c42-9deee9564ebb,,,,,,M,,C,2019-03-18 00:00:00,11
141613,73379e77-8f18-43af-903c-5b69248c0b30,,,,,,F,,C,2018-09-04 00:00:00,7
186929,bef4cf04-5506-4797-820b-b22d35565007,,,,,,M,,C,2019-09-05 00:00:00,10
157732,a0753cc2-1870-4027-bc8d-e153e904786b,,,,,,F,,C,2018-09-05 00:00:00,8
224160,c197ffca-408b-4f5a-811b-f38ce633d603,,,,,,M,,M,2016-09-01 00:00:00,12
212137,6c0fa773-2353-4553-b9c3-95d3a0412016,,,,,,M,,Leaver,2015-09-03 00:00:00,11
126414,aa53b7ff-f43f-4fc7-9a96-ac530b57c8ba,,,,,,F,,C,2017-09-06 00:00:00,Leaver
209262,c2e84400-bbe9-444b-8459-29e532f8275b,,,,,,F,,Leaver,2015-09-01 00:00:00,Leaver
210132,e22161f4-2316-4882-9f07-24feed52446b,,,,,,M,,C,2019-09-04 00:00:00,8
207366,26e2707c-03e7-412f-bbaf-26a54e2680c9,,,,,,M,,C,2018-09-06 00:00:00,7
290461,c9ac75e1-c62f-438a-adf5-2f6ef968e0a6,,,,,,M,,C,2016-09-05 00:00:00,10
138624,d72c296f-eb0e-4d3e-9d35-c39208c03fbf,,,,,,M,,C,2019-09-04 00:00:00,Leaver
187316,fa835ca0-55bd-4d69-a6ae-f337fb1e1a28,,,,,,M,,Leaver,2018-09-05 00:00:00,Leaver
169109,a1b92e1e-8e2d-471d-96ba-0539ef1c13b6,,,,,,F,,C,2015-09-03 00:00:00,12
167614,0a57458b-ff28-4cdf-b5ee-f91375daa4f7,,,,,,F,,C,2020-09-02 00:00:00,11
199184,d88eb51f-d964-4b94-bb2c-3232cff7736f,,,,,,M,,Leaver,2015-09-04 00:00:00,Leaver
190019,bc40345c-2dc9-44b5-8d1a-2c4f9a3b5408,,,,,,M,,Leaver,2018-09-06 00:00:00,7
223144,6f244232-6acf-4668-b10d-0e7ea7703597,,,,,,M,,Leaver,2020-09-30 00:00:00,9
102941,4c2a5d73-025d-43b2-8418-8902d487e30b,,,,,,F,,Leaver,2018-09-25 00:00:00,Leaver
173659,35fd1534-9c61-47bb-a7cc-f5ea8145bb8b,,,,,,F,,Leaver,2016-09-01 00:00:00,7
246754,228b76d2-e9ba-46bd-a45b-d7ee686271f4,,,,,,F,,C,2020-01-06 00:00:00,11
240116,288a6fa3-570c-48b7-9927-a41fd9f65603,,,,,,F,,Leaver,2015-09-03 00:00:00,11
172927,2e002cc6-fbab-436f-8b64-879a3efe0257,,,,,,M,,Leaver,2017-09-06 00:00:00,7
207967,9e5d16d6-ae12-4366-9c83-9ef5d2973608,,,,,,M,,M,2020-09-03 00:00:00,10
148521,1da736f4-af86-43fc-9fe0-93de680325c1,,,,,,F,,C,2017-09-06 00:00:00,Leaver
173104,61ea4790-adf6-4fa4-bdee-d17d1218f005,,,,,,M,,C,2013-09-04 00:00:00,7
241757,5b642a85-4897-45a6-b675-4fbe5483b078,,,,,,M,,C,2014-09-05 00:00:00,Leaver
182032,6d000e8b-b978-4d11-ad48-347c35c2d3d9,,,,,,F,,C,2018-09-04 00:00:00,7
208083,e1e479a8-3aa0-454d-9e11-12ccaaa3e79d,,,,,,F,,Leaver,2017-09-06 00:00:00,Leaver
169698,e869e279-c887-48ff-9f59-9cb230b7fe59,,,,,,M,,C,2019-09-26 00:00:00,8
167220,cdab5b2f-4dc3-46a3-adcc-ab6acd107785,,,,,,M,,C,2020-09-02 00:00:00,11
181310,025ecec0-12f3-49c4-b3b7-5ddc1d29658a,,,,,,M,,Leaver,2020-09-02 00:00:00,11
173145,69910474-aa25-42e3-82bf-c4f69c03a966,,,,,,F,,C,2020-09-01 00:00:00,10
195059,7985e2ea-2d43-4787-94ee-fcdfdb6a30dc,,,,,,F,,C,2015-09-02 00:00:00,7
169645,6f107a57-fa22-4336-a7c1-38050a2bba5c,,,,,,F,,C,2016-09-05 00:00:00,10
248584,d4dfbce2-4d3e-42ab-b5ea-f95a579007d0,,,,,,F,,C,2017-09-06 00:00:00,7
179145,5be29d48-dff0-4a35-8395-b9b82cf4aa1f,,,,,,M,,C,2020-09-03 00:00:00,7
162262,752fc914-7acf-43e8-9296-227e7bb27bd1,,,,,,F,,C,2018-09-06 00:00:00,11
193649,f4a7af99-4989-4aad-8489-02ec814f8cba,,,,,,F,,C,2019-09-04 00:00:00,7
224747,8df9f05c-8268-4400-ab57-0ddc5c3b6c46,,,,,,M,,Leaver,2020-01-07 00:00:00,12
188968,be8bfabc-c10a-40f4-9430-34c3bfe8bb31,,,,,,M,,C,2018-09-05 00:00:00,7
139285,61bafcb1-a73e-488c-9d28-b5f5c49e8c50,,,,,,F,,C,2020-09-03 00:00:00,7
191425,42bfd9ed-8310-4ff7-a73c-ed259fd2837f,,,,,,M,,C,2016-09-05 00:00:00,10
184041,854e85e7-d65a-486e-b884-12a3f52e9b92,,,,,,F,,C,2013-09-03 00:00:00,11
241262,3b71c9de-11b7-483f-8b56-1037ebaf1905,,,,,,M,,C,2016-09-01 00:00:00,9
169175,be2658ae-35c9-46dd-96fd-cd11c90dfb0a,,,,,,F,,Leaver,2017-09-04 00:00:00,10
170274,cb5ca298-ac84-42da-95c0-ff2ac153d1db,,,,,,F,,C,2019-09-01 00:00:00,8
254389,6710744a-ffe8-4229-a5e4-0efbf5c73b1b,,,,,,M,,C,2016-09-02 00:00:00,8
166200,d8dc7b27-332d-4a16-b034-ed81ee995b74,,,,,,F,,C,2016-09-05 00:00:00,8
222834,f0fffb99-6c06-4840-bbec-20db192835a4,,,,,,F,,C,2019-09-02 00:00:00,11
145770,627baeb2-2efb-46be-a4e9-beda602de885,,,,,,M,,C,2019-09-04 00:00:00,8
193800,88c6f97c-bcf3-47b5-a6a3-7b60a218779f,,,,,,F,,C,2019-09-03 00:00:00,9
211607,1c41cc2e-bfcf-46c1-be94-418accd4f016,,,,,,F,,C,2018-09-06 00:00:00,12
190813,ddcb912f-5bf6-4b47-8958-7d4a8366eeb9,,,,,,F,,C,2016-09-01 00:00:00,9
223064,24bd3078-ebdc-4db9-a31f-fd5cf145c0f4,,,,,,F,,C,2015-09-01 00:00:00,10
231765,62aa5222-4476-4dcb-85c5-dc252e681511,,,,,,M,,C,2015-09-04 00:00:00,Leaver
209278,73dcaf27-56e9-4f8c-bbef-ff4a1c539c2e,,,,,,M,,C,2017-09-01 00:00:00,7
152427,1030401d-ac5a-41ce-9934-e02a48df3946,,,,,,M,,C,2018-09-06 00:00:00,10
224897,94559045-e68d-4bec-9115-8ca839e994b3,,,,,,F,,C,2020-09-01 00:00:00,9
176954,525bdb99-a70e-444e-a887-eec3ee167bd2,,,,,,M,,C,2017-09-04 00:00:00,11
170349,5489ea7f-21c1-4fba-b2ea-f2e7c4ccd682,,,,,,M,,C,2011-09-01 00:00:00,9
186855,9aa9c71a-616f-4dbc-8b35-ec21f0d51c9e,,,,,,M,,C,2019-09-04 00:00:00,9
212952,21398672-06b7-49f0-b3a2-3bb3dbe6dda1,,,,,,F,,Leaver,2015-09-01 00:00:00,7
193514,4853f410-1b77-415c-9f5b-021f05f35d46,,,,,,M,,C,2020-09-03 00:00:00,Leaver
202496,86257e0c-9477-4de0-8d2c-86c08f5b0183,,,,,,M,,C,2017-09-04 00:00:00,11
222738,f41f034c-48cd-4752-a951-38e84dd47633,,,,,,M,,Leaver,2015-09-01 00:00:00,9
186083,c272449f-0831-41d4-a7b1-ff1b596ad5c8,,,,,,M,,C,2016-09-01 00:00:00,10
199516,06cb260d-76b6-4d24-b34b-112c0790911b,,,,,,F,,C,2020-09-02 00:00:00,12
150040,402bd2a9-7ff9-4b6a-884d-2c649177ba78,,,,,,M,,C,2018-09-03 00:00:00,11
162964,3680021a-8fec-4a27-a343-ab4905f8d06e,,,,,,F,,C,2017-09-01 00:00:00,11
230253,5fa6132f-b66e-4116-9e5f-2ecb3e20247e,,,,,,M,,C,2020-09-01 00:00:00,8
149457,d046d814-fe4c-48e8-afcd-cd2ab4eefaa3,,,,,,F,,C,2020-09-02 00:00:00,12
194120,1397f02b-7aff-44c1-96d5-823a1a1bbbf0,,,,,,F,,C,2016-09-01 00:00:00,11
152904,c1c28b68-1d2d-4b5b-9a42-9fa4d9d50c00,,,,,,M,,C,2019-09-04 00:00:00,10
183149,462814af-a6ff-4af4-8299-7f2818e84910,,,,,,M,,C,2018-09-03 00:00:00,12
176608,8e54df7f-b500-459a-a39c-c629cd41342f,,,,,,M,,Leaver,2018-09-05 00:00:00,Leaver
204561,ca0bd1f2-6a0a-46cf-8599-fc4b39565beb,,,,,,F,,Leaver,2019-04-03 00:00:00,10
169959,1acd1fa5-69a0-413e-9159-f4f0a499b174,,,,,,M,,C,2019-09-04 00:00:00,9
215338,d266ab61-92d9-45ec-8bcf-a676c542bd2b,,,,,,M,,Leaver,2018-09-10 00:00:00,8
229874,656d9959-0c33-4a2e-bede-7e9e1d404e66,,,,,,F,,C,2017-09-05 00:00:00,9
209657,9b8166e1-7823-44a9-8abb-0e1e2c77ddf1,,,,,,M,,C,2014-02-25 00:00:00,8
182443,26d60870-245a-49a0-9e97-d5bbbbdbb49e,,,,,,M,,C,2020-09-02 00:00:00,11
234400,a9f86926-b900-4e5b-90be-90d3fb806cce,,,,,,F,,C,2016-09-01 00:00:00,12
165228,1829ffe7-268b-4cd8-9a18-a669cfab1004,,,,,,M,,C,2018-09-06 00:00:00,9
137930,ea14d903-8d4e-414e-821d-4050e0b1c8cf,,,,,,F,,Leaver,2019-09-04 00:00:00,8
196007,b5b53f38-f47d-46b1-b344-a3ccadc6f8bf,,,,,,F,,C,2019-09-01 00:00:00,9
146302,145c9021-b630-41ab-8d35-751f02b19112,,,,,,F,,C,2019-09-17 00:00:00,10
168134,d2617eb8-79d9-4f0c-b067-ff147d496a06,,,,,,M,,C,2020-09-01 00:00:00,8
140864,b992db41-f04e-4da9-bfab-529b4de4df8b,,,,,,M,,Leaver,2020-09-03 00:00:00,12
141037,5b86ff59-7415-43f5-83cb-2bea1ec234ce,,,,,,M,,Leaver,2013-09-04 00:00:00,Leaver
247701,ee85d8a2-7165-445e-a461-42418168ec2f,,,,,,M,,C,2018-09-25 00:00:00,12
162344,1dc96d0f-7f04-4baf-8c71-b947f6cf8996,,,,,,M,,C,2018-09-07 00:00:00,12
150115,6191bcff-2de9-4d7f-b006-061909a6e007,,,,,,M,,C,2019-09-04 00:00:00,9
190026,77931c13-2fcb-429b-a907-7d15f0a388d4,,,,,,F,,Leaver,2019-09-03 00:00:00,10
201136,9d027ef0-0c33-4b98-a162-23bcb5ccea6e,,,,,,M,,C,2020-09-03 00:00:00,11
142226,86d3fa35-d7bb-4fe0-94a0-3e29d3f7f2b9,,,,,,F,,C,2016-09-05 00:00:00,9
210964,0416873d-1864-43a8-a5e1-335c66f4d0a3,,,,,,F,,Leaver,2019-09-04 00:00:00,12
165047,fc95b7e9-1838-42cc-9a7a-e824e8f0f094,,,,,,M,,C,2019-09-04 00:00:00,9
199286,5ea138ae-3d3d-4960-8ea8-d8f6d147cadf,,,,,,F,,C,2019-06-24 00:00:00,Leaver
166419,5e65e519-9074-497c-871b-c1e40e0182f3,,,,,,F,,C,2019-09-04 00:00:00,9
171816,8e1fb5e8-9b68-41b0-a0ee-21d043bf454d,,,,,,M,,C,2016-09-05 00:00:00,7
169422,3c1e79d3-58e9-4602-ae1c-c66eb988e3cc,,,,,,M,,Leaver,2020-09-03 00:00:00,Leaver
213537,827e4476-468f-4c4b-a16f-3d6705a083a7,,,,,,M,,C,2015-09-04 00:00:00,10
177545,63a53a81-0c96-456e-956a-694668e69299,,,,,,M,,C,2017-09-01 00:00:00,10
173689,73fc2fa2-7ecc-421b-b92c-77710a680820,,,,,,F,,C,2017-09-04 00:00:00,9
185321,7222fdb1-d37b-4481-a691-47cc40b3468f,,,,,,M,,C,2020-09-03 00:00:00,8
202795,98bf3c80-ca28-4992-9b79-26506e20d539,,,,,,M,,C,2013-09-04 00:00:00,9
250797,c4763640-976a-431d-8008-645f70a72925,,,,,,M,,C,2020-09-02 00:00:00,9
162275,4854df60-cf6f-45b5-ae21-a8a013db7fd3,,,,,,M,,C,2020-09-01 00:00:00,8
202493,f79ceb5d-30e0-4b04-a8f8-22e4bbc038d8,,,,,,F,,C,2018-09-06 00:00:00,7
203720,b47ff40a-c6ab-4921-b650-21756409cf7e,,,,,,F,,M,2018-09-04 00:00:00,Leaver
188667,3209ed80-d180-40ea-af1c-f33c4ef12a5b,,,,,,M,,C,2019-09-04 00:00:00,Leaver
179176,927b67a4-3a78-49b6-b08a-44d8e5f8da89,,,,,,M,,C,2019-09-04 00:00:00,8
194943,62b652c5-e56a-4d3e-957d-3bb555ab18fc,,,,,,M,,Leaver,2019-11-27 00:00:00,11
179611,1601719b-fcec-411c-986a-fc495e800658,,,,,,M,,Leaver,2016-09-05 00:00:00,Leaver
241708,6abf5f97-d938-4726-8375-c956e49cd6a2,,,,,,F,,C,2016-09-23 00:00:00,9
184409,a5c814c7-316f-4b95-abf7-226ec50523db,,,,,,F,,Leaver,2019-09-02 00:00:00,8
222534,33dcc99a-a305-470c-967c-27a63b7efeb4,,,,,,M,,C,2018-09-06 00:00:00,9
190715,d0368760-ee2d-42e5-89f2-0768b0f545a0,,,,,,M,,C,2018-09-03 00:00:00,9
227959,ffe7bfec-c237-421c-a603-1970fa2c02ff,,,,,,M,,C,2016-09-01 00:00:00,10
132442,ee4dbdb0-026f-4638-9fd8-bce8ca6aee1e,,,,,,M,,C,2017-09-06 00:00:00,9
198748,7f8f7e63-ce20-49d5-be71-65f7d6ba6b2f,,,,,,M,,Leaver,2016-09-01 00:00:00,8
213320,15916d9b-9fa4-4b92-a110-75ecd9205293,,,,,,M,,C,2020-09-02 00:00:00,11
150793,c7a900f6-7034-4431-b8cd-6b67a7b02850,,,,,,M,,M,2019-09-02 00:00:00,Leaver
194609,75cafa41-4073-40a5-b029-4f740fc2333b,,,,,,F,,C,2018-06-11 00:00:00,10
213180,29c2c7f4-ad31-4ffb-855d-46fb9579ed06,,,,,,M,,C,2018-09-06 00:00:00,11
170631,f7eddda1-b265-48b5-9f88-c4ca68550e7b,,,,,,F,,Leaver,2019-09-01 00:00:00,Leaver
213989,4f98f9fb-397c-4ee7-bb84-25233226d07d,,,,,,F,,C,2020-09-03 00:00:00,11
199734,d766b5d6-f57c-418e-b328-6c3db3d8c53a,,,,,,F,,Leaver,2016-09-05 00:00:00,10
196758,f14aa67f-1b23-486c-a6ae-36ec431ec37c,,,,,,F,,C,2019-09-03 00:00:00,8
233616,8243c239-8fb0-4e53-949d-5c081b4754a2,,,,,,F,,Leaver,2020-09-25 00:00:00,Leaver
181069,173985fb-3688-4e62-8a52-7e7d56da22b4,,,,,,M,,C,2018-09-04 00:00:00,11
165938,e71a28e5-2108-408f-bd9d-1546e4feb851,,,,,,F,,C,2018-09-05 00:00:00,8
199804,b2e1cfde-1de1-4589-8f31-752008c8f56a,,,,,,M,,C,2013-09-04 00:00:00,10
179393,68bdf970-da15-4138-8530-437cf589c707,,,,,,M,,C,2017-09-05 00:00:00,11
232475,d3c6fc30-81ce-4ba8-aa06-a9b1cb08c495,,,,,,M,,C,2015-09-03 00:00:00,8
184963,fc022b82-5a4d-4a17-9255-cd3dd6e940e7,,,,,,M,,C,2020-09-03 00:00:00,12
203217,4727354b-20a8-4e03-a200-97b018f27619,,,,,,F,,C,2020-09-03 00:00:00,7
252672,9b5e87c2-1687-4c40-bf74-ad79b92adc7c,,,,,,M,,Leaver,2015-09-03 00:00:00,8
176823,7cddccd3-6b68-4716-a924-a0b3f5f48688,,,,,,F,,C,2020-09-03 00:00:00,10
213466,b71f28f0-7b69-456d-871a-f5f0db458030,,,,,,M,,Leaver,2020-01-21 00:00:00,10
204253,9c6f5662-709c-4549-ad14-321f4d76a61d,,,,,,M,,C,2019-09-04 00:00:00,9
208954,bf4e2a49-55ea-4163-8603-eb6dd92eec32,,,,,,F,,C,2015-09-04 00:00:00,7
205082,d81118a0-25ef-49f2-92a4-408d959938cd,,,,,,M,,C,2013-09-01 00:00:00,10
183877,487d6c37-f09b-4e6a-ae2b-fe004ae5943f,,,,,,F,,C,2020-09-03 00:00:00,9
147948,c276ff79-0e2a-4dab-9c6e-d8a0168f4a4c,,,,,,M,,C,2020-09-03 00:00:00,7
216858,2948beae-f8f4-42d7-b7ac-f399e28f18b5,,,,,,M,,C,2013-09-04 00:00:00,12
217502,8e184d3e-4d7e-4805-943d-78a08ea5165f,,,,,,F,,Leaver,2018-12-03 00:00:00,10
161101,80a20aa0-307d-4fde-a58b-16a0f22973fd,,,,,,M,,C,2020-09-03 00:00:00,Leaver
171924,0f510de4-ae4b-4903-bc1c-4875ff0d04fa,,,,,,M,,C,2016-09-01 00:00:00,7
207691,b7847caf-bbda-4989-879e-cdca23cf7316,,,,,,M,,Leaver,2020-09-02 00:00:00,8
187098,790934e4-8cbd-4b00-9838-c8fcf9e9cb1d,,,,,,F,,Leaver,2020-09-01 00:00:00,11
126928,b754d876-07f6-4413-9b63-50d3dde005f0,,,,,,M,,C,2018-01-16 00:00:00,11
198805,e87aee7b-fe48-48a0-b61b-d405e236d00d,,,,,,F,,C,2015-09-01 00:00:00,9
205670,b2e3126f-e18f-41a0-923c-92c770021769,,,,,,M,,C,2018-09-03 00:00:00,9
173470,274e8120-27a1-4a91-8338-358181040476,,,,,,M,,Leaver,2019-09-02 00:00:00,8
108647,0191de46-5733-4727-b208-525c38191848,,,,,,F,,C,2016-09-05 00:00:00,11
240115,d2ee39a5-9cb8-41cb-866b-013167861ca2,,,,,,M,,Leaver,2018-09-04 00:00:00,Leaver
171559,e6819ded-991b-41e9-a995-24defa050804,,,,,,M,,C,2016-09-05 00:00:00,7
180632,e081abb3-10a3-4cf7-ae85-8af614e3d01a,,,,,,F,,C,2013-09-04 00:00:00,8
166759,a546f47a-c703-4ac1-9e45-96d4c75a6580,,,,,,F,,C,2018-06-19 00:00:00,7
169875,ebf34886-2e07-4c79-a13c-b5f71374c16d,,,,,,M,,C,2015-09-03 00:00:00,11
193710,235a349a-4bfd-42e4-b281-cc3eb5872435,,,,,,F,,C,2019-09-04 00:00:00,12
139532,4d952d29-06b5-40ea-9218-be6567867513,,,,,,M,,C,2018-09-01 00:00:00,8
219238,637ec265-4dbc-497d-96d9-62c8fd4fb684,,,,,,M,,C,2017-09-06 00:00:00,12
169879,3c89974b-3ef8-4549-8db0-bf841eb7d6ff,,,,,,M,,Leaver,2020-09-01 00:00:00,Leaver
258698,c8640308-515a-4841-b434-e24e18beb30a,,,,,,F,,C,2016-09-01 00:00:00,10
202230,553f9f9e-51d9-4d28-a838-cc14979fe65c,,,,,,F,,M,2017-09-06 00:00:00,12
172807,76269f3a-977c-4945-9309-d7886c06499a,,,,,,F,,Leaver,2017-09-04 00:00:00,Leaver
166868,f15a7c9d-3709-4af5-94e4-227b70e4925b,,,,,,M,,C,2016-09-01 00:00:00,12
194837,22587562-c6e6-483e-b4d3-caf3ddec3618,,,,,,F,,C,2016-09-05 00:00:00,7
222363,c7eab350-f4e3-4106-ac5f-b09c58cefda8,,,,,,M,,Leaver,2017-09-06 00:00:00,8
181882,7adc0a72-c412-4e43-8d41-59f9d46bc3cf,,,,,,M,,C,2020-09-17 00:00:00,10
