Estab,UPN,Surname,Forename,Middlenames,PreferredSurname,FormerSurname,Gender,DoB,EnrolStatus,EntryDate,NCyearActual,TermlySessionsPossible,T_Reason_I,T_Reason_M,T_Reason_R,T_Reason_S,T_Reason_T,T_Reason_H,T_Reason_E,T_Reason_C,T_Reason_G,T_Reason_U,T_Reason_O,T_Reason_N
211018,827e4476-468f-4c4b-a16f-3d6705a083a7,,,,,,F,,C,2016-12-05 00:00:00,Leaver,128,6,,2,34,,,,,,,,
186865,f46d20af-a95f-4914-9b14-6fb14059cde2,,,,,,F,,C,2017-09-01 00:00:00,11,126,6,,,35,,,,5,,,19,
233332,f15bbc8d-321f-42c6-9640-d19455bdefb3,,,,,,F,,C,2017-09-06 00:00:00,Leaver,118,,,,38,,,,,,,2,
168621,c0e90d4d-de59-4efe-8d8d-0a9b1a0115d2,,,,,,F,,C,2018-05-15 00:00:00,12,94,,,,42,,,,7,,,,
221456,8ba2fd6c-9382-41d0-9cb2-7fe508e83657,,,,,,F,,C,2013-09-01 00:00:00,Leaver,121,,2,,46,,,,,,,,
202816,9f6ecdde-ddbb-440f-aa9c-3e1f5138a2ba,,,,,,M,,C,2015-09-03 00:00:00,8,118,,,,,,,,,,,2,
217422,6570e653-2abd-4ede-a129-63c0b4d5ad7e,,,,,,F,,C,2017-09-06 00:00:00,10,122,,,,37,,,,,,,2,
91796,8bd4d790-6865-41f6-bb8f-4a08822289e4,,,,,,M,,C,2017-09-01 00:00:00,11,118,9,,,,,,,,,,7,
229662,e566e747-fbcb-4b1b-943b-f46e654ea4d3,,,,,,M,,C,2013-09-04 00:00:00,8,129,,,,,,,,4,,,,
205439,d76ab115-39e6-45e6-aa69-56900102c179,,,,,,F,,C,2016-09-02 00:00:00,11,92,4,,,48,,,,,,,,
152860,96e0389c-27eb-4501-b7a1-71615345c307,,,,,,M,,C,2017-09-04 00:00:00,8,117,,,,,,,,,,,,
176151,c2f29c6d-7222-453d-841e-966c9bb3105a,,,,,,M,,Leaver,2016-04-12 00:00:00,10,107,,,,,,,,,,,,
126337,524dd04f-d810-4e97-80ac-09694667bfa9,,,,,,M,,C,2014-09-01 00:00:00,7,103,4,,,44,,,,,,,,
218087,ea645d19-4a9b-4845-bcd0-814a4d4754c3,,,,,,M,,C,2013-09-03 00:00:00,10,91,11,2,2,,,,,,,,7,
225687,c8fde6b9-ba6d-4fd7-ac64-4beaad105cf6,,,,,,F,,C,2015-10-05 00:00:00,11,125,,,,,,,,,,,,
176791,0afd7362-a731-49ad-b2e0-e243294133a4,,,,,,F,,C,2013-09-03 00:00:00,9,129,,1,,,,,,,,,,
217304,e7c48405-fff1-4da2-b19b-470f222899c7,,,,,,F,,C,2013-09-05 00:00:00,10,125,,,,35,,,,,,,,
180793,033c21e4-7a86-48e3-a229-eece573ec050,,,,,,F,,C,2014-09-09 00:00:00,11,106,8,1,,,,,,,,,,
146404,4c00db24-5617-46eb-a123-76c12cb373bc,,,,,,F,,C,2017-09-06 00:00:00,8,129,3,,,,,,,5,,,,
136686,ae327427-ca50-4d84-a4ad-bb043605638c,,,,,,M,,C,2017-09-06 00:00:00,8,126,2,3,,,,,,,,,3,
194554,b7f1126d-1623-4f4a-8232-cde9075e46be,,,,,,F,,C,2013-09-05 00:00:00,Leaver,104,1,2,,,,,,,,,,
173079,4b1ee9e2-61ea-4ce9-b5b7-b149ce740c84,,,,,,F,,Leaver,2013-09-04 00:00:00,10,107,,,,43,,,,,,,,
226874,2ca1a4a9-6d08-491f-bfaf-ba5bf19263c6,,,,,,F,,C,2013-09-03 00:00:00,10,125,,,,,,,,,,,,
156645,04f4e353-d903-4ed4-924c-66c568db32ef,,,,,,M,,C,2017-09-06 00:00:00,9,125,,,,,,,,,,,8,
113023,ec903bd2-3058-4201-ac42-dd5a735c8385,,,,,,M,,Leaver,2013-09-03 00:00:00,Leaver,130,13,2,,,,,,,,,,
181881,b35ffd86-ec58-4e7a-926f-ed592b3953c7,,,,,,M,,C,2013-09-04 00:00:00,10,118,10,,2,,,,,,,,,
197732,0d37cecb-abb3-426d-b98d-6a3e647f3efa,,,,,,M,,C,2013-09-06 00:00:00,7,56,2,,,51,,,,2,,,,
161715,3d4d73da-d4a1-4e12-868c-3e35f4e7e57c,,,,,,F,,C,2017-09-06 00:00:00,9,126,2,1,,,,,,,,,,
186432,add58f0f-5832-476c-aa63-f6261631ef40,,,,,,M,,C,2015-09-04 00:00:00,8,117,17,,2,,,,,,,,6,
221510,9e0d5a60-beb6-4f10-bcb5-6b46a53f358a,,,,,,M,,C,2015-09-04 00:00:00,Leaver,121,,,,28,,,,,,,2,
170543,d369a796-9d2c-4705-ada5-884d8b594d4b,,,,,,F,,C,2013-09-05 00:00:00,Leaver,92,,,,37,,,,,,,14,
127799,a4d79b61-4fa9-4dd7-9b4b-e85113a0c28f,,,,,,F,,C,2017-09-06 00:00:00,8,109,,,,,,,,,,,,
202312,da212e18-6157-4eb3-ba59-b7b5bbfeef9b,,,,,,F,,C,2014-09-05 00:00:00,Leaver,109,,,,35,,,,,,,,
168686,6446a8d9-4824-493d-88e3-af0a3186428c,,,,,,F,,C,2014-09-02 00:00:00,10,118,3,,,,,,,,,,,
196729,71d30658-34dd-4492-936f-1d681491c24c,,,,,,F,,C,2013-09-05 00:00:00,8,112,2,2,,,,,,,,,,
168088,432945e6-28aa-46b3-b6cf-c448de31ca68,,,,,,F,,C,2017-09-01 00:00:00,10,126,7,,,,,,,,7,,,
166139,d4e56634-6d10-4ab4-a000-df2df79a993b,,,,,,F,,C,2017-09-04 00:00:00,11,86,1,2,2,42,,,,,,,11,
205800,ca0cbaa1-ea32-4776-8243-8ad94f494229,,,,,,M,,C,2016-09-05 00:00:00,8,123,8,1,,,,,,,,,,
118452,9a2cee17-5f7b-4b8c-b56a-7b2f366c7a11,,,,,,M,,C,2015-09-03 00:00:00,10,118,3,,,,,,,,,,4,
157789,e3c2f6a2-6962-4a80-848b-3f6186fe9f93,,,,,,F,,C,2015-09-04 00:00:00,10,108,13,,,,,,,,,,11,
253388,bf2d4d37-8cf3-445b-aa5a-1bc1f4399e61,,,,,,M,,C,2016-09-05 00:00:00,8,129,16,2,,,,,,,,,,
200731,eb84034d-8dde-4ae5-a3d7-311977896c22,,,,,,M,,C,2014-09-02 00:00:00,11,129,9,2,2,,,,,9,,,4,
155046,b2864f88-4659-4186-a606-bc1a256e125d,,,,,,M,,C,2014-09-04 00:00:00,10,84,,,,,,,,,,,,
210717,74e1e047-7eb7-427a-9237-6dcad45f2de5,,,,,,F,,C,2017-09-05 00:00:00,9,131,5,2,2,,,,,,,,2,
198152,559f7026-5b7e-4e37-a94b-6b97aeb586a4,,,,,,M,,C,2017-09-06 00:00:00,9,130,10,,,,,,,,,,,
219510,8fc3daf2-853d-4ed0-bebb-cb792e98680a,,,,,,F,,C,2013-09-04 00:00:00,9,121,,,,,,,,,,,,
169044,47a80510-f79a-4b11-b999-f09cd9d40567,,,,,,F,,C,2017-09-06 00:00:00,10,131,8,,,,,,,,,,,
161724,56761c9b-6356-45ac-9a60-e5956c65e189,,,,,,F,,C,2015-06-15 00:00:00,11,126,4,1,,,,,,,,,,
205482,fc2e9f6a-3408-4c0b-8d9e-363595a3b6d5,,,,,,M,,C,2014-09-05 00:00:00,9,131,3,1,,,,,,,,,1,
218816,f82e12b7-9a4f-48a6-9954-d476fe634984,,,,,,M,,C,2017-01-26 00:00:00,11,105,10,,,,,,,,,,,
162698,53403dd1-eff1-437b-a911-10893085db0f,,,,,,M,,C,2013-09-04 00:00:00,10,82,2,,,,,,,,,,,
138636,80631096-7217-42c6-94cc-18127d1bbc7d,,,,,,F,,Leaver,2013-09-04 00:00:00,7,111,,,,29,,,,,,,3,
164645,cc1f75db-fe95-4d5f-a1bd-89fc17e29af1,,,,,,M,,Leaver,2014-12-10 00:00:00,12,107,,,,35,,,,,,,,
152056,4348b0be-e10c-410f-9514-353da99f3add,,,,,,F,,C,2015-09-03 00:00:00,8,131,9,2,,,,,,,,,5,
210682,f2eb4b47-cc5a-4c3d-ba8d-df92558e7602,,,,,,F,,C,2014-09-04 00:00:00,11,104,5,2,,,,,,,,,2,
161648,e5c0fe16-0c33-4249-80aa-c03e8c2d6cf1,,,,,,F,,Leaver,2017-09-04 00:00:00,12,103,10,,,27,,,,,,,,
193920,03dd577d-8ed9-427f-aca0-6e003d548647,,,,,,F,,C,2014-09-01 00:00:00,8,113,,,2,35,,,,,,,,
188963,4ba46b17-4e68-404e-b420-2a9c57e687e3,,,,,,F,,C,2018-06-29 00:00:00,9,108,,2,,38,,,,2,,,,
140548,2838aa94-c648-4be4-a749-b491f77101ab,,,,,,F,,C,2016-09-05 00:00:00,9,108,2,,,,,,,,,,,
137671,95eaac2a-db94-4fb8-a659-2349446944b8,,,,,,F,,C,2016-09-05 00:00:00,8,110,,,,37,,,,,,,,
179214,58abbf2a-cb13-42a9-b7db-f953673bb6aa,,,,,,F,,Leaver,2015-09-01 00:00:00,10,120,2,1,,,,,,,,,3,
162882,c72f54b5-484a-4523-bb30-26d45a7ac693,,,,,,F,,C,2015-09-04 00:00:00,8,127,5,,,,,,,,,,,
202139,4d97f69e-f12f-49b6-959b-01bd029b4e32,,,,,,F,,Leaver,2016-09-01 00:00:00,Leaver,112,,,,,,,,,,,,
181850,edef8c30-94cc-4f69-8d6b-3dabe9217501,,,,,,F,,Leaver,2017-09-06 00:00:00,9,106,8,,,,,,,,,,2,
257318,a7774821-2fdd-4393-ad97-f7fcd752b24b,,,,,,M,,C,2014-09-03 00:00:00,10,123,9,2,,,,,,,,,,
192325,586d245e-3278-47c5-a884-a6baa13df3da,,,,,,F,,C,2015-09-01 00:00:00,8,125,,,,,,,,,,,,
118649,060ea3e9-c123-4e6f-9fc6-3965fd97f5af,,,,,,F,,Leaver,2016-09-05 00:00:00,11,121,11,1,,,,,,,,,4,
217380,604fd42d-620f-42e3-8aa0-9f25cc497f30,,,,,,F,,C,2017-09-04 00:00:00,8,115,4,,,,,,,,,,,
244368,9285d7f4-07c0-475a-b2f0-3aa304040fba,,,,,,M,,C,2013-09-01 00:00:00,10,116,,,,,,,,6,,,,
180566,cc07bd09-988b-4842-b3d7-43179b69ecb3,,,,,,F,,C,2016-09-05 00:00:00,Leaver,93,,,,31,,,,,,,2,
221856,8da9ef85-9ecf-439b-a8d6-ba577edf9e6d,,,,,,M,,C,2016-09-05 00:00:00,7,132,,,,,,,,,,,,
239208,e15f4385-35a1-4d13-b5ab-52a404111b05,,,,,,M,,C,2017-09-06 00:00:00,13,117,5,,,,,,,,,,,
241211,26a15cbb-c713-43c3-b84a-25479e7bcbbc,,,,,,M,,C,2014-09-04 00:00:00,10,121,5,2,2,,,,,,,,,
208137,a3322c2e-2db8-4ee1-b514-e5f43b64d2c7,,,,,,M,,C,2014-09-05 00:00:00,10,116,,3,,,,,,,,,,
183304,c404263d-f7ea-4fc5-986e-c10c58972ea3,,,,,,F,,C,2013-09-05 00:00:00,8,114,,1,,,,,,4,,,,
151110,51e334da-24ec-4917-9e11-28096ea64a59,,,,,,M,,C,2017-09-04 00:00:00,10,117,5,1,,35,,,,2,,,,
167235,7d65080e-7af9-4780-9e88-51fcb26ced53,,,,,,M,,C,2017-09-04 00:00:00,9,119,6,,,,,,,,,,,
147959,86d80fa8-905d-426c-9384-9e059181ad88,,,,,,M,,C,2017-09-18 00:00:00,Leaver,116,13,1,,,,,,,,,,
192399,7dffb0fb-4720-47c5-99f9-b790ff77f33b,,,,,,F,,Leaver,2014-09-01 00:00:00,11,118,2,,,36,,,,,,,,
236495,2fb5af6f-572c-4fdf-bd3b-ff8e37ae59c6,,,,,,M,,C,2015-09-01 00:00:00,10,106,,,,20,,,,,,,,
214285,ea210928-523e-4c07-9f9e-bd5b633af20f,,,,,,M,,Leaver,2015-09-03 00:00:00,Leaver,130,1,,,34,,,,1,,,,
234332,7948ecc5-e002-4849-90eb-f699be728536,,,,,,F,,C,2016-09-05 00:00:00,Leaver,110,,2,,41,,,,,,,,
174305,d7c396d1-d13e-4885-855c-da2041e49e81,,,,,,M,,Leaver,2017-06-19 00:00:00,Leaver,116,8,,,47,,,,,,,,
209809,54337cca-4a8e-4f67-ba95-dadb8dd12bf1,,,,,,M,,C,2014-09-05 00:00:00,12,105,2,1,,36,,,,,,,,
259306,b71cf2d8-f74f-41a5-b47d-ce7f0100bbf6,,,,,,F,,C,2013-09-01 00:00:00,8,127,13,,,,,,,,,,6,
168159,80fd1c88-cd93-4b25-95e0-991a379c18d7,,,,,,M,,C,2015-09-03 00:00:00,10,130,7,,,,,,,12,,,,
262583,3a19aa0b-29e7-4590-bb78-d290cf85f286,,,,,,F,,C,2015-09-03 00:00:00,8,123,5,2,,,,,,,,,,
164940,c7c7b2b2-f288-405e-b8c6-ad4ad10f8ba4,,,,,,F,,C,2014-09-09 00:00:00,11,127,3,,,,,,,,,,,
239775,472fe7ba-c21e-4dde-a923-018e9f122d4a,,,,,,F,,C,2016-09-01 00:00:00,9,124,18,,,,,,,,,,10,
154578,033c21e4-7a86-48e3-a229-eece573ec050,,,,,,F,,C,2017-09-04 00:00:00,Leaver,114,11,2,,,,,,,,,,
253341,d6e4c6a8-2759-4355-ad83-45127d8fc758,,,,,,M,,C,2017-09-01 00:00:00,Leaver,116,17,,,44,,,,3,,,,
207725,2f6afd4b-5092-4331-b98e-afb782cbdc4c,,,,,,M,,C,2015-09-04 00:00:00,11,108,10,,,,,,,,,,,
212099,9c5d28d2-cace-482d-a42c-1724118bd576,,,,,,M,,C,2016-09-05 00:00:00,8,131,29,,,,,,,,,,,
232886,ac50dfc1-4b5e-49dc-961c-73e2e0aea55e,,,,,,M,,C,2017-09-01 00:00:00,10,125,3,,,,,,,,,,,
126343,a7504997-ecaf-4491-9b4d-7aee0a8d5722,,,,,,M,,Leaver,2013-09-04 00:00:00,8,118,5,,,,,,,,,,,
185495,5ea138ae-3d3d-4960-8ea8-d8f6d147cadf,,,,,,M,,C,2014-09-03 00:00:00,10,112,4,,,37,,,,9,,,,
151604,87a26110-ce51-4f7e-9c59-d78cacdadfd7,,,,,,F,,C,2015-09-04 00:00:00,9,130,6,2,,,,,,,,,5,
218008,f4535c43-40de-4c83-b7ca-4d1a181b607b,,,,,,M,,Leaver,2015-09-03 00:00:00,7,128,,,,38,,,,,,,,
218783,92058eb5-967f-4ddd-ae8c-769c9e53dd6d,,,,,,M,,M,2014-09-01 00:00:00,Leaver,102,2,,,29,,,,5,,,9,
244111,2ef3730a-b64e-4cd5-90ce-f210e8f0a395,,,,,,M,,C,2017-09-01 00:00:00,8,131,4,,,,,,,,,,,
163497,52253bb4-262e-404d-98da-c32e0a322fd3,,,,,,M,,C,2015-09-01 00:00:00,Leaver,97,3,1,,45,,,,,,,,
169669,e8ead3ac-6893-4af2-8c0b-f02ee274ee92,,,,,,F,,C,2015-09-03 00:00:00,10,118,,2,,23,,,,,,,,
150831,3df52bc8-41ad-424a-a084-6cc662ebd4a4,,,,,,F,,C,2017-09-06 00:00:00,9,113,10,2,,,,,,,,,2,
177206,cee2b495-fb6c-4823-876e-5eff6e7f79d0,,,,,,M,,C,2017-09-06 00:00:00,9,126,3,1,2,,,,,,,,,
216050,4d2cfb95-354c-4fed-9e75-8c854d337f45,,,,,,F,,C,2014-09-03 00:00:00,8,119,3,2,,,,,,,8,,,
175693,a81d759e-3534-4905-aba6-568d5c4a9b0f,,,,,,M,,C,2015-09-01 00:00:00,8,131,15,2,,,,,,,,,,
151857,9466ace0-997b-49bd-86db-2323e1b87658,,,,,,M,,C,2015-09-04 00:00:00,9,115,,,,34,,,,,,,,
193157,97879a12-004b-4299-b4a0-88b596b4b5b7,,,,,,M,,C,2017-09-04 00:00:00,Leaver,118,8,,2,27,,,,,,,,
177554,21b0570a-faa7-4abb-b6ca-f0091bc67c8f,,,,,,F,,C,2015-09-04 00:00:00,9,127,,,,,,,,,,,1,
129460,84bde823-3c8b-4451-be4b-a223f38ed654,,,,,,F,,C,2016-09-05 00:00:00,9,111,5,,,,,,,,,,,
115787,ac71addb-2924-4f9b-a4b8-b20122fb7d0f,,,,,,F,,C,2016-09-05 00:00:00,9,121,1,,,,,,,2,,,,
79475,f0f2894c-dee2-4d29-9523-5d61e5fffd23,,,,,,F,,C,2015-09-03 00:00:00,11,116,,,,,,,,2,,,2,
172483,7c3c52a7-24c6-476c-bdb2-42b17fdbb332,,,,,,F,,C,2013-09-05 00:00:00,11,130,6,,,,,,,,,,,
156282,b6472d16-5d3d-4a9e-8646-eef43f8e7965,,,,,,M,,C,2016-09-01 00:00:00,11,113,2,1,,,,,,5,,,,
242974,5b010b49-5b8a-42cd-8598-f6586cca0a43,,,,,,F,,C,2014-09-01 00:00:00,12,122,4,,,,,,,,,,,
225330,8f75023b-e38c-492f-a472-e2cddd56dfe9,,,,,,F,,C,2015-09-03 00:00:00,9,121,,,,,,,,,,,2,
126494,27484931-4b37-44da-b132-2ba6d8726c80,,,,,,F,,C,2016-09-05 00:00:00,10,132,6,2,,,,,,,,,5,
185759,2f347591-e739-4739-a4b7-b3c30da0fc23,,,,,,F,,C,2014-09-04 00:00:00,8,111,,,2,,,,,,,,,
196151,d1e8a12d-fb39-4b4f-857f-a46922723eff,,,,,,F,,C,2017-09-04 00:00:00,Leaver,105,7,3,,,,,,5,,,,
156738,a23936c2-6681-42fd-baf1-84545009f35a,,,,,,M,,Leaver,2016-09-01 00:00:00,11,102,,,,,,,,,,,,
188662,af6b4865-4b6b-4356-862b-79bd1c4078bb,,,,,,M,,C,2016-09-21 00:00:00,12,117,1,,,39,,,,,,,,
157069,3b7a751c-0a7f-482f-ab7a-23874704b1aa,,,,,,F,,C,2013-09-03 00:00:00,8,121,5,2,,,,,,,,,7,
206590,837f8741-fdd1-4f70-bdbd-e28863b46747,,,,,,M,,C,2015-09-04 00:00:00,9,123,,,,,,,,,,,,
208507,027b6345-9547-4849-8415-d08310dd0293,,,,,,F,,C,2013-09-05 00:00:00,11,131,11,2,,29,,,,3,,,,
135052,4d3c6b7e-d755-44e0-9c25-34d7a50845cd,,,,,,F,,C,2015-09-01 00:00:00,9,126,,,,,,,,,,,,
189833,0a29f09b-1f93-48ea-ba67-76f3dc823f44,,,,,,M,,C,2015-09-03 00:00:00,10,125,5,4,,27,,,,3,,,,
153323,55e72d09-f3bf-4a32-b59f-9c929212bdc8,,,,,,M,,C,2016-09-01 00:00:00,Leaver,111,,,,,,,,,,,,
171195,eb19af1e-b752-4619-9abf-1c7db2764f4d,,,,,,F,,C,2015-09-01 00:00:00,Leaver,109,7,1,,,,,,,,,5,
188734,1d81f427-ae59-4058-8943-f488034b1df3,,,,,,M,,C,2016-09-05 00:00:00,9,128,1,,,,,,,,,,,
175461,b6ce96cb-e479-4874-9a37-a40967e0c831,,,,,,M,,Leaver,2014-09-01 00:00:00,8,78,,1,,,,,,,,,,
190322,3504a4a0-a118-4ba6-b54f-946f3432aa43,,,,,,F,,C,2015-09-01 00:00:00,8,123,2,,,,,,,,,,,
246965,02ddc947-ae8a-4a66-bfbd-0552796d7447,,,,,,F,,C,2015-09-04 00:00:00,11,132,2,,,,,,,,,,,
172683,03dd577d-8ed9-427f-aca0-6e003d548647,,,,,,F,,M,2016-09-01 00:00:00,12,98,,,,30,,,,,,,,
196570,1b9a8f77-0aae-4351-b23a-6a4c4760faf9,,,,,,M,,C,2015-09-03 00:00:00,9,129,,,,,,,,,,,,
181138,430b63dc-c689-4a5c-b8df-486a3d697941,,,,,,F,,Leaver,2017-09-01 00:00:00,7,93,7,,,37,,,,,,,,
161689,0e6e88fc-831a-4bcf-9852-6ef9e7902780,,,,,,M,,C,2017-09-01 00:00:00,11,100,12,,,,,,,8,,,18,
227988,9699ce47-d6df-4de5-a683-490ae13fa560,,,,,,M,,C,2015-09-01 00:00:00,8,127,12,2,,,,,,,,,,
217611,8f33973b-2346-4708-95ce-de1d839c4feb,,,,,,F,,Leaver,2014-09-01 00:00:00,10,125,5,2,,,,,,,,,,
205638,c076e2b3-72fb-4eac-adec-08c688182c6e,,,,,,M,,C,2016-09-05 00:00:00,8,131,9,,,,,,,,,,,
184111,d144bd6f-a1db-4999-8331-1647c094f526,,,,,,M,,C,2016-09-01 00:00:00,Leaver,123,6,,,31,,,,6,,,,
209659,dde9e3d3-ed9a-4b47-977c-3e0a6d90ad20,,,,,,F,,C,2015-09-04 00:00:00,11,114,,,,36,,,,,,,2,
101616,027cbd1f-4ec9-470b-9a20-d95ca87e27d3,,,,,,F,,C,2017-09-04 00:00:00,11,125,6,2,,,,,,,,,,
205247,190d208a-b17f-422d-bea5-2e4fb3418e8e,,,,,,M,,C,2015-09-01 00:00:00,11,121,16,,,31,,,,,,,,
229635,e936130a-20a8-4018-8c79-3755c394188a,,,,,,M,,C,2014-09-01 00:00:00,Leaver,119,,1,,,,,,,,,,
174573,6d7bab31-abfe-4827-9865-31e68cb9bbc6,,,,,,M,,C,2017-09-25 00:00:00,12,124,,,,38,,,,,,,,
236609,a83ceee0-6f83-4b66-9757-00a938fd034a,,,,,,M,,C,2016-09-01 00:00:00,8,121,,,2,,,,,5,,,,
208133,72353857-a829-4c79-99c8-1054c4eb8caa,,,,,,F,,C,2017-09-04 00:00:00,9,129,9,2,,,,,,6,,,,
166188,b22c4361-3444-4983-a13b-01e58e153459,,,,,,M,,C,2017-09-01 00:00:00,10,132,,,,,,,,,8,,,
287613,dd3b3e0f-ef65-4c5d-847f-5131eed590bf,,,,,,M,,Leaver,2017-09-06 00:00:00,10,98,,1,,,,,,,,,,
235053,02c3c6f2-4123-4fe8-9db9-375713744e19,,,,,,F,,C,2015-09-03 00:00:00,10,129,6,2,,26,,,,,,,,
141040,1384cf86-fff7-48e3-af01-60b66c438960,,,,,,M,,Leaver,2015-09-03 00:00:00,8,104,5,1,,26,,,,,,,1,
169088,6d8b2f4b-4cd0-4440-8f64-85543a28b755,,,,,,M,,C,2017-09-04 00:00:00,11,118,,,,,,,,,,,,
159799,c3fef217-856b-470f-9811-495ee95ba20a,,,,,,M,,C,2017-09-01 00:00:00,10,120,,,2,,,,,,,,14,
227056,a5e053b8-2b7c-4e24-90f2-b7f94798c938,,,,,,M,,C,2015-09-01 00:00:00,8,131,,1,,,,,,,,,,
235427,1acbd54a-015d-4d0d-928b-63603efedd38,,,,,,M,,C,2016-09-05 00:00:00,9,129,,,,,,,,,,,,
187032,957ecc47-de98-417e-936b-078be9893bfd,,,,,,M,,Leaver,2014-09-04 00:00:00,12,127,8,,,30,,,,,,,2,
188567,fab0821c-0c4a-4b61-af2a-03e50854524c,,,,,,M,,C,2016-09-01 00:00:00,8,122,5,,,,,,,,,,,
192490,5debb8bd-6996-4ace-b11c-1749b90b923c,,,,,,M,,C,2014-01-30 00:00:00,10,128,12,,,,,,,,,,,
209180,acfc556d-2509-4189-8dff-0474e54990a2,,,,,,M,,C,2014-09-03 00:00:00,10,124,,2,,,,,,5,,,,
255744,5608d0be-c74a-40ec-9ea3-0beebd56dae8,,,,,,M,,C,2016-09-05 00:00:00,8,114,3,,,,,,,,,,,
197778,f9247aeb-4d45-4c50-a8c1-81f87790c14f,,,,,,F,,C,2014-09-01 00:00:00,10,101,,,,,,,,,,,,
220037,7ef423af-c76e-40ca-bdd9-662f57347ffa,,,,,,M,,C,2017-09-04 00:00:00,11,120,3,,,26,,,,,,,,
193863,f1cc2857-9591-4a8b-8d7f-75bc01329590,,,,,,M,,C,2013-09-05 00:00:00,9,127,1,,,,,,,,,,,
182095,eaf9043d-92ba-4a71-8dac-1cd63525ee2c,,,,,,F,,C,2016-09-01 00:00:00,10,126,,,,,,,,,,,,
157740,5d878b08-aef1-423a-8759-9f34c01610b4,,,,,,M,,C,2014-09-04 00:00:00,10,127,2,2,,,,,,,,,,
230153,172d9a0e-6777-43c7-92ac-2f9a66f31eee,,,,,,F,,C,2016-09-05 00:00:00,9,110,4,2,,,,,,2,,,,
134435,ffd300cb-fe0c-441f-8086-41677365da9b,,,,,,M,,C,2014-09-03 00:00:00,8,100,5,,,,,,,,,,,
172338,35848595-1572-4dd6-adbf-273bfe7763f5,,,,,,F,,C,2015-09-02 00:00:00,10,101,,,,27,,,,,,,,
153952,216bf3d3-46ae-4fad-8b8b-a2574ef4edda,,,,,,F,,C,2015-09-04 00:00:00,9,123,,1,,,,,,,,,,
188285,0f87c3c7-2c2c-4a01-a62b-452323121215,,,,,,F,,C,2017-09-06 00:00:00,10,117,4,,,45,,,,,,,,
137924,1f6d9de0-0758-4ef1-b40b-6697f17a71a1,,,,,,F,,C,2015-05-12 00:00:00,10,98,5,,,,,,,,,,,
219778,95a9c37c-4145-4c40-9056-eae290cf5b17,,,,,,F,,C,2016-09-12 00:00:00,11,126,7,2,,,,,,,,,,
177278,390951ad-3aaa-4f2a-84ed-e50e7e99f450,,,,,,F,,Leaver,2014-09-04 00:00:00,12,78,,2,,24,,,,,,,,
110751,c5c581ad-80ca-417f-ad91-fcc9921d71c9,,,,,,M,,C,2017-09-01 00:00:00,12,115,,,,,,,,,,,,
189237,a256e7c3-e1a5-4a3b-95ae-efaa59759688,,,,,,F,,Leaver,2013-09-05 00:00:00,11,111,7,,,22,,,,2,,,1,
180302,8c0c38dd-26db-4903-b050-9acdef2e3e1f,,,,,,F,,C,2017-09-06 00:00:00,10,115,,1,,31,,,,,,,,
148904,ec66c4d3-4770-4d40-8177-e530a0fba68f,,,,,,F,,C,2014-09-05 00:00:00,11,124,,1,,,,,,,,,3,
175125,813e6635-7976-4a71-8591-089b44f4b08c,,,,,,F,,Leaver,2015-09-01 00:00:00,7,101,,2,,37,,,,,,,,
180831,e88a2ad3-4c31-430e-83e6-5e5f98ebd271,,,,,,M,,Leaver,2016-09-01 00:00:00,8,129,2,2,,,,,,3,,,,
217345,eb419d64-438d-44cf-a652-1215eae42fcf,,,,,,M,,Leaver,2015-09-07 00:00:00,8,118,5,,,,,,,,,,4,
169019,20984589-b66c-45f6-bbc5-629b72493e80,,,,,,M,,Leaver,2014-09-04 00:00:00,8,111,,3,,24,,,,,,,,
230388,e1475bfe-7c47-4c9c-8768-a3f93c6bb394,,,,,,M,,C,2015-09-04 00:00:00,11,130,,,,37,,,,,,,,
202170,9cd6dc8a-34fa-43e2-8c1f-f07d3f6e867e,,,,,,F,,C,2016-06-08 00:00:00,8,122,11,,2,,,,,,,,,
206070,2299a3d1-0d7b-461d-9aca-a6c9b38317dc,,,,,,F,,C,2016-09-05 00:00:00,10,119,,3,2,,,,,2,,,4,
263955,1511c79b-c34b-4086-a9fd-d3b87b79f15d,,,,,,M,,C,2014-09-04 00:00:00,8,113,3,,,,,,,,,,,
163646,605b367e-4fbb-4544-82ea-4d0f9ad281be,,,,,,F,,C,2015-09-03 00:00:00,8,114,7,2,,,,,,,,,,
188541,612e18a5-8431-4093-827a-5ebfe60ed7ed,,,,,,M,,C,2017-09-06 00:00:00,9,131,,,,,,,,,,,,
185509,07c9d768-a822-42c3-bbe5-a5b572d5232f,,,,,,M,,C,2016-11-09 00:00:00,8,130,8,2,,,,,,,,,,
146610,02c3c6f2-4123-4fe8-9db9-375713744e19,,,,,,M,,C,2017-09-04 00:00:00,10,128,10,2,,,,,,,,,,
145562,28a9f1e7-b52d-4e63-bb9f-d855a7b80397,,,,,,F,,Leaver,2018-10-04 00:00:00,Leaver,109,13,2,,,,,,4,,,14,
177341,d56042c3-5fdd-4783-a297-798ef63db4be,,,,,,F,,C,2016-09-05 00:00:00,9,116,3,1,,,,,,,,,4,
195877,d1b8540d-1e8a-46d5-8f32-dabb18dd49f4,,,,,,F,,C,2016-11-14 00:00:00,Leaver,105,3,,,,,,,,,,,
